winner,loser,winner_rating_before,loser_rating_before,winner_rating_after,loser_rating_after,winner_expected,rating_change_winner,rating_change_loser
ref,sup3_6b,-131548.85459677555,-19085.95096968369,-131516.85459677875,-19117.95096968049,9.999999999e-11,31.99999999679858,-31.99999999679858
sup2_bo8_rm1,sup2,-19454.790978029843,-132730.0163672573,-19454.790978026642,-132730.0163672605,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup2_bo8_rm1,sup2,-19935.244012242772,-132154.02750299132,-19935.24401223957,-132154.02750299452,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup2,sup3_6b,-131610.04412230084,-20703.76509012239,-131578.04412230404,-20735.76509011919,9.999999999e-11,31.99999999679858,-31.99999999679858
sup2_bo8_rm1,sup3_6b,-21240.631814399618,-21295.368176249835,-21227.13186731898,-21308.86812333047,0.5781266537301383,13.499947080636048,-13.499947080636048
sup2,ref,-130138.08431629135,-128476.75991199052,-130106.08656435423,-128508.75766392764,7.025196529874769e-05,31.997751937116846,-31.997751937116846
ref,sup3_6b,-128060.68619070805,-22523.362760656335,-128028.68619071125,-22555.362760653134,9.999999999e-11,31.99999999679858,-31.99999999679858
sup3_6b,sup2,-23111.101486746473,-129242.21483412148,-23111.10148674327,-129242.21483412468,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup2_bo8_rm1,sup2,-23258.989333447218,-128730.2854965184,-23258.989333444017,-128730.2854965216,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup2_bo8_rm1,ref,-24137.05988643901,-126364.51449438438,-24137.059886435807,-126364.51449438758,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
ref,sup2_bo8_rm1,-125788.47041300753,-24489.091317194496,-125756.47041301073,-24521.091317191294,9.999999999e-11,31.99999999679858,-31.99999999679858
sup2,sup3_6b,-126938.42126375895,-25431.50244942504,-126906.42126376215,-25463.502449421838,9.999999999e-11,31.99999999679858,-31.99999999679858
sup3_6b,sup2,-26103.219237399593,-125787.43723065384,-26103.21923739639,-125787.43723065704,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
ref,sup3_6b,-123866.15021744207,-27005.270379606704,-123834.15021744528,-27037.270379603502,9.999999999e-11,31.99999999679858,-31.99999999679858
ref,sup2_bo8_rm1,-123385.44778316113,-27709.09624153196,-123353.44778316433,-27741.096241528758,9.999999999e-11,31.99999999679858,-31.99999999679858
ref,sup2_bo8_rm1,-122767.93884634612,-28142.651739125606,-122735.93884634932,-28174.651739122404,9.999999999e-11,31.99999999679858,-31.99999999679858
sup3_6b,sup2_bo8_rm1,-28710.27774340003,-28609.722244691486,-28689.77209978433,-28630.227888307185,0.35919863700943494,20.505643615699228,-20.505643615699228
ref,sup3_6b,-121551.30883483085,-29322.922357068,-121519.30883483405,-29354.9223570648,9.999999999e-11,31.99999999679858,-31.99999999679858
sup2,ref,-122279.86023945393,-120814.98399160357,-122247.86720355129,-120846.97702750622,0.00021762804235258732,31.993035902647534,-31.993035902647534
ref,sup2,-120366.83207182029,-121864.01215945171,-120366.8262892453,-121864.0179420267,0.999819294531881,0.005782574982731603,-0.005782574982731603
ref,sup2,-119758.6429330804,-121032.2012984029,-119758.62199341271,-121032.22223807058,0.9993456353849072,0.02093966768006794,-0.02093966768006794
sup2_bo8_rm1,ref,-31591.897251445534,-119150.32992533702,-31591.897251442333,-119150.32992534022,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup2_bo8_rm1,sup2,-32212.752460793497,-119689.01876143321,-32212.752460790296,-119689.01876143641,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup2_bo8_rm1,sup3_6b,-32539.015693677422,-32812.98429291263,-32533.53703769562,-32818.462948894434,0.8287920005686465,5.478655981802149,-5.478655981802149
ref,sup2_bo8_rm1,-117757.45143176557,-33179.49472589247,-117725.45143176877,-33211.49472588927,9.999999999e-11,31.99999999679858,-31.99999999679858
ref,sup2_bo8_rm1,-117016.01607391756,-33809.38439248108,-116984.01607392076,-33841.38439247788,9.999999999e-11,31.99999999679858,-31.99999999679858
sup2_bo8_rm1,ref,-34754.5716139204,-116055.16710189532,-34754.5716139172,-116055.16710189852,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup3_6b,sup2,-35278.9526704369,-116800.07385685567,-35278.9526704337,-116800.07385685887,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup2_bo8_rm1,sup2,-35583.41138935879,-116224.30254456807,-35583.41138935559,-116224.30254457127,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup2,ref,-115840.43626166096,-114390.40797174959,-115808.44384702267,-114422.40038638788,0.0002370425534376937,31.992414638283662,-31.992414638283662
sup3_6b,sup2,-36963.42079214855,-115200.69843079278,-36963.42079214535,-115200.69843079598,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
ref,sup2_bo8_rm1,-113046.08409852197,-37545.336925282,-113014.08409852517,-37577.336925278796,9.999999999e-11,31.99999999679858,-31.99999999679858
sup2,sup2_bo8_rm1,-114464.76512832804,-38001.747888177466,-114432.76512833124,-38033.747888174265,9.999999999e-11,31.99999999679858,-31.99999999679858
ref,sup3_6b,-111734.07454026325,-38517.740249555034,-111702.07454026645,-38549.74024955183,9.999999999e-11,31.99999999679858,-31.99999999679858
sup3_6b,sup2,-38964.81501675704,-113504.77063820971,-38964.81501675384,-113504.77063821291,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup3_6b,ref,-39500.38902872349,-110646.07274399544,-39500.38902872029,-110646.07274399864,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup2_bo8_rm1,ref,-39999.99413858449,-110038.07259351652,-39999.994138581285,-110038.07259351973,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup3_6b,sup2_bo8_rm1,-40586.98255932166,-40669.01742428786,-40574.691729996506,-40681.30825361301,0.615911583588948,12.290829325153027,-12.290829325153027
ref,sup2_bo8_rm1,-108438.07255650959,-41253.559193296365,-108406.0725565128,-41285.559193293164,9.999999999e-11,31.99999999679858,-31.99999999679858
sup3_6b,sup2_bo8_rm1,-41915.84933922982,-41772.15064395711,-41893.584963181755,-41794.41502000517,0.3042382484978959,22.26437604806415,-22.26437604806415
sup2,sup2_bo8_rm1,-110528.77168624954,-42559.10170076143,-110496.77168625274,-42591.10170075823,9.999999999e-11,31.99999999679858,-31.99999999679858
ref,sup3_6b,-106230.07254904935,-43116.247398216154,-106198.07254905255,-43148.24739821295,9.999999999e-11,31.99999999679858,-31.99999999679858
sup2_bo8_rm1,ref,-43717.74351277384,-105398.07254910057,-43717.74351277064,-105398.07254910377,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
ref,sup2,-104854.072549155,-109120.77168722327,-104854.0725491518,-109120.77168722647,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup2,sup3_6b,-108448.77168739407,-44976.19515348291,-108416.77168739727,-45008.19515347971,9.999999999e-11,31.99999999679858,-31.99999999679858
sup3_6b,sup2,-45261.422250745825,-108032.77168852527,-45261.422250742624,-108032.77168852848,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup2_bo8_rm1,sup2,-45717.58423254406,-107520.77168889962,-45717.58423254086,-107520.77168890282,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup2,sup2_bo8_rm1,-107296.77168913317,-46175.28151743283,-107264.77168913637,-46207.28151742963,9.999999999e-11,31.99999999679858,-31.99999999679858
sup2_bo8_rm1,sup3_6b,-46629.82372499921,-46690.17625627967,-46616.57543993958,-46703.4245413393,0.5859910918866758,13.24828505962796,-13.24828505962796
sup2_bo8_rm1,sup2,-47266.1615273847,-106240.7716894501,-47266.1615273815,-106240.77168945331,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup3_6b,sup2_bo8_rm1,-47983.538104910345,-47704.461875939545,-47956.884544441564,-47731.11543640833,0.16707623535051228,26.653560468781507,-26.653560468781507
sup3_6b,sup2,-48479.98431494412,-105248.77168977218,-48479.98431494092,-105248.77168977539,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup2_bo8_rm1,sup3_6b,-48684.57865134056,-49051.42132908994,-48681.12382661111,-49054.876153819394,0.8920367272045949,3.454824729451502,-3.454824729451502
ref,sup2_bo8_rm1,-99702.07254840848,-49352.22181776318,-99670.07254841168,-49384.22181775998,9.999999999e-11,31.99999999679858,-31.99999999679858
sup2,sup2_bo8_rm1,-103552.7716902588,-49893.94258654876,-103520.771690262,-49925.942586545556,9.999999999e-11,31.99999999679858,-31.99999999679858
sup2_bo8_rm1,sup2,-50280.05580331849,-103008.77169041609,-50280.05580331529,-103008.7716904193,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup2,ref,-102432.77169058063,-98358.07254856687,-102400.77169058383,-98390.07254856366,9.999999999e-11,31.99999999679858,-31.99999999679858
ref,sup3_6b,-98070.07254859338,-51422.687775448445,-98038.07254859658,-51454.68777544524,9.999999999e-11,31.99999999679858,-31.99999999679858
sup2,sup3_6b,-101408.77169096802,-52042.04160442908,-101376.77169097122,-52074.04160442588,9.999999999e-11,31.99999999679858,-31.99999999679858
sup3_6b,ref,-52588.37838704695,-96918.07254853979,-52588.37838704375,-96918.07254854299,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup3_6b,ref,-53133.82443864828,-96086.0725485733,-53133.824438645075,-96086.0725485765,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup3_6b,sup2,-53880.90482400825,-99648.77169157304,-53880.90482400505,-99648.77169157624,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup2,ref,-99392.77169172991,-94614.07254868215,-99360.77169173311,-94646.07254867895,9.999999999e-11,31.99999999679858,-31.99999999679858
sup2_bo8_rm1,sup2,-54821.15743346038,-98944.77169188678,-54821.15743345718,-98944.77169188998,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup2,ref,-98400.77169204365,-93718.0725487878,-98368.77169204685,-93750.07254878459,9.999999999e-11,31.99999999679858,-31.99999999679858
ref,sup2_bo8_rm1,-93686.0725488386,-55670.31051740521,-93654.0725488418,-55702.31051740201,9.999999999e-11,31.99999999679858,-31.99999999679858
sup3_6b,sup2_bo8_rm1,-56351.33691801165,-56264.66305945113,-56331.42623061207,-56284.57374685071,0.3777910187632074,19.910687399577,-19.910687399577
ref,sup2,-92374.07254894666,-96512.77169252507,-92374.07254894346,-96512.77169252827,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
ref,sup3_6b,-91734.07254899788,-57464.75082376083,-91702.07254900108,-57496.750823757626,9.999999999e-11,31.99999999679858,-31.99999999679858
sup3_6b,sup2,-58106.047198447435,-95616.77169283881,-58106.047198444234,-95616.77169284201,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup2_bo8_rm1,sup3_6b,-58795.99656950039,-58716.00340710761,-58776.376490018316,-58735.623486589684,0.3868725161850513,19.620079482076108,-19.620079482076108
sup3_6b,ref,-59269.56800043833,-89526.07254916755,-59269.56800043513,-89526.07254917076,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup3_6b,sup2,-59906.54389963003,-94336.77169331262,-59906.54389962683,-94336.77169331582,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup3_6b,sup2,-60382.557766574646,-94048.77169346629,-60382.557766571445,-94048.77169346949,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
ref,sup3_6b,-87734.07254934363,-60809.6223162064,-87702.07254934683,-60841.6223162032,9.999999999e-11,31.99999999679858,-31.99999999679858
sup2_bo8_rm1,sup3_6b,-61428.18945987061,-61203.81051566811,-61403.08793053249,-61228.91204500623,0.2155772081837815,25.1015293381206,-25.1015293381206
sup3_6b,sup2,-61880.50605715002,-92320.7716939433,-61880.50605714682,-92320.7716939465,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup2,sup2_bo8_rm1,-91488.77169410017,-62837.30880350068,-91456.77169410337,-62869.30880349748,9.999999999e-11,31.99999999679858,-31.99999999679858
sup2_bo8_rm1,sup2,-63298.692090395634,-90656.77169426664,-63298.69209039243,-90656.77169426985,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
ref,sup2_bo8_rm1,-84982.07254961575,-63611.59105124564,-84950.07254961896,-63643.59105124244,9.999999999e-11,31.99999999679858,-31.99999999679858
sup3_6b,sup2,-64025.77084376519,-90016.77169457718,-64025.77084376199,-90016.77169458038,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup2_bo8_rm1,sup3_6b,-64713.95141468489,-64574.048559563664,-64691.835677469404,-64596.16429677915,0.3088832120160686,22.11573721548484,-22.11573721548484
sup2,sup2_bo8_rm1,-88800.77169489732,-65321.059373299555,-88768.77169490053,-65353.05937329635,9.999999999e-11,31.99999999679858,-31.99999999679858
sup2_bo8_rm1,sup3_6b,-66101.6049732691,-66322.39500055366,-66094.59405090309,-66329.40592291967,0.7809086760622931,7.010922366011073,-7.010922366011073
ref,sup2,-82294.07254989108,-87488.77169521747,-82294.07254988787,-87488.77169522067,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup2,sup2_bo8_rm1,-87008.77169537754,-66785.41292302654,-86976.77169538074,-66817.41292302334,9.999999999e-11,31.99999999679858,-31.99999999679858
sup2_bo8_rm1,sup2,-67371.86015014684,-86560.77169554081,-67371.86015014364,-86560.77169554401,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
ref,sup2_bo8_rm1,-81046.07255003834,-67794.8519908534,-81014.07255004154,-67826.8519908502,9.999999999e-11,31.99999999679858,-31.99999999679858
ref,sup2_bo8_rm1,-80406.07255009277,-68411.27405865607,-80374.07255009597,-68443.27405865287,9.999999999e-11,31.99999999679858,-31.99999999679858
sup2,sup3_6b,-84736.77169602102,-69236.38012567021,-84704.77169602423,-69268.38012566701,9.999999999e-11,31.99999999679858,-31.99999999679858
sup2_bo8_rm1,ref,-69603.12108295246,-79158.07255020161,-69603.12108294926,-79158.07255020482,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup2_bo8_rm1,ref,-70138.75907927343,-78742.07255025604,-70138.75907927022,-78742.07255025924,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
ref,sup2,-78326.07255031366,-83200.77169650444,-78326.07255031046,-83200.77169650764,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup3_6b,sup2,-71225.04132701097,-82688.77169666131,-71225.04132700777,-82688.77169666451,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup2_bo8_rm1,ref,-71676.79519858159,-77334.07255042251,-71676.79519857839,-77334.07255042571,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup2_bo8_rm1,sup3_6b,-71935.42542882993,-72072.5745424317,-71925.43255270098,-72082.56741856065,0.6877226209702844,9.99287612894841,-9.99287612894841
sup2,ref,-81632.77169713192,-76182.07255058845,-81600.77169713512,-76214.07255058525,9.999999999e-11,31.99999999679858,-31.99999999679858
ref,sup2,-75542.07264126829,-81088.77169728559,-75542.07264126508,-81088.77169728879,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup3_6b,sup2_bo8_rm1,-73611.65273439401,-73532.30908518033,-73592.06104688227,-73551.90077269207,0.3877597652583173,19.59168751174002,-19.59168751174002
ref,sup3_bo8_rm2,-73910.1629494836,1396.2859539147275,-73878.1629494868,1364.2859539179276,9.999999999e-11,31.99999999679858,-31.999999996799943
ref,sup3,-73046.16294965007,964.3339390449644,-73014.16294965327,932.3339390481644,9.999999999e-11,31.99999999679858,-31.999999996799943
sup3_bo8_rm2,sup3_ppo_rm1,805.5279046482196,629.0770361391058,814.0354061796334,620.569534607692,0.7341405771433227,8.507501531413709,-8.507501531413709
sup3_bo63_rm2,sup3_ppo_rm1,878.9544160237637,505.83272202760287,882.299416407925,502.48772164344143,0.8954687379949554,3.3450003841613807,-3.3450003841614375
ref,sup3_bo63_rm2,-70326.16295013989,601.338343492267,-70294.16295014309,569.3383434954669,9.999999999e-11,31.99999999679858,-31.999999996800057
sup3_bo8_rm2,sup3_bo63_rm2,-55.823207982429,388.4540685655856,-26.124857226962853,358.75571781011945,0.07192653889168302,29.698350755466144,-29.69835075546615
sup3_bo63_rm2,sup3_bo8_rm2,155.20695807229032,-330.96398434807094,157.04371097879786,-332.80073725457845,0.9426014716716394,1.8367529065075416,-1.8367529065075132
ref,sup3_bo8_rm2,-66902.1629506233,-575.4265914609663,-66870.1629506265,-607.4265914577663,9.999999999e-11,31.99999999679858,-31.999999996800057
sup3_bo8_rm2,sup3_ppo_rm1,-880.4754058386764,-1057.4511821898113,-871.9867630417531,-1065.9398249867345,0.7347299125961494,8.488642796923273,-8.488642796923159
sup3_bo63_rm2,sup3_ppo_rm1,-484.11328160409977,-1290.0049379861205,-483.8069139754276,-1290.3113056147927,0.990426011603995,0.30636762867214884,-0.3063676286722057
sup3_bo8_rm2,sup3_bo63_rm2,-1513.0542921949607,-608.5474954096777,-1481.228677469351,-640.3731101352876,0.005449539824692458,31.82561472560974,-31.825614725609853
sup3,ref,-1658.8749464392856,-62742.16295127959,-1658.8749464360856,-62742.16295128279,0.9999999999,3.200057108188048e-09,-3.2014213502407074e-09
sup3_bo8_rm2,ref,-1984.6001124935365,-61750.16295145247,-1984.6001124903364,-61750.16295145567,0.9999999999,3.200057108188048e-09,-3.2014213502407074e-09
ref,sup3_bo8_rm2,-60982.16295160934,-2058.1887273902757,-60950.16295161254,-2090.1887273870757,9.999999999e-11,31.99999999679858,-31.999999996799943
sup3_bo63_rm2,ref,-1832.0371254701176,-59894.16295177581,-1832.0371254669176,-59894.16295177901,0.9999999999,3.200057108188048e-09,-3.2014213502407074e-09
sup3_ppo_rm1,sup3_bo63_rm2,-2551.071255716317,-2299.0503181043605,-2525.147617321408,-2324.9739564992697,0.18988630015908453,25.923638394909176,-25.923638394909176
sup3_ppo_rm1,sup3_bo63_rm2,-3037.9340862276,-2605.0213910456146,-3008.3794521130894,-2634.576025160125,0.07641768392155254,29.554634114510463,-29.554634114510463
ref,sup3_bo8_rm2,-56758.16295225923,-3155.173580988362,-56726.16295226243,-3187.173580985162,9.999999999e-11,31.99999999679858,-31.999999996799943
ref,sup3_ppo_rm1,-55542.1629524225,-3542.5271057631694,-55510.1629524257,-3574.5271057599693,9.999999999e-11,31.99999999679858,-31.999999996799943
ref,sup3_ppo_rm1,-54774.16295258897,-3755.6885156520075,-54742.162952592174,-3787.6885156488074,9.999999999e-11,31.99999999679858,-31.999999996799943
ref,sup3,-54134.16295274264,-3838.276374265904,-54102.16295274584,-3870.276374262704,9.999999999e-11,31.99999999679858,-31.999999996799943
ref,sup3,-53270.162952905914,-4091.383654334957,-53238.162952909115,-4123.3836543317575,9.999999999e-11,31.99999999679858,-31.999999996800398
ref,sup3,-52278.162953069186,-4232.417662990098,-52246.16295307239,-4264.417662986898,9.999999999e-11,31.99999999679858,-31.999999996800398
sup3_bo8_rm2,sup3_ppo_rm1,-4435.575297410791,-4452.129414091175,-4420.337066288951,-4467.367645213015,0.5238052774425122,15.238231121839817,-15.238231121839817
sup3_bo8_rm2,sup3_ppo_rm1,-4804.829388668823,-5058.170510978807,-4798.790348262075,-5064.209551385556,0.8112799872890974,6.039040406748427,-6.039040406748427
sup3,ref,-4840.8964588239405,-48918.162953559004,-4840.896458820741,-48918.162953562205,0.9999999999,3.1996023608371615e-09,-3.2014213502407074e-09
ref,sup3_bo63_rm2,-47926.16295370947,-4961.921736227945,-47894.16295371267,-4993.9217362247455,9.999999999e-11,31.99999999679858,-31.999999996800398
ref,sup3_ppo_rm1,-46902.16295387274,-5815.169129090673,-46870.162953875944,-5847.169129087473,9.999999999e-11,31.99999999679858,-31.999999996800398
sup3_bo8_rm2,sup3,-5765.450497319546,-5796.714193688825,-5750.886370342302,-5811.278320666069,0.5448710319611126,14.564126977244086,-14.564126977244086
sup3_bo8_rm2,sup3_ppo_rm1,-5967.691290379789,-6069.240847728894,-5956.239047834436,-6080.693090274247,0.6421174204576966,11.452242545353329,-11.452242545353329
ref,sup3_ppo_rm1,-44150.16295435936,-6300.862275622875,-44118.16295436256,-6332.8622756196755,9.999999999e-11,31.99999999679858,-31.999999996800398
sup3_bo8_rm2,sup3_ppo_rm1,-6580.098700439712,-6537.067854600878,-6562.127127442783,-6555.039427597807,0.43838834384595093,17.971572996929353,-17.971572996929353
ref,sup3,-42390.16295469871,-6711.278777810619,-42358.16295470191,-6743.27877780742,9.999999999e-11,31.99999999679858,-31.999999996800398
sup3_bo8_rm2,sup3_bo63_rm2,-6876.737008135551,-6703.412513124659,-6853.3573852340905,-6726.79213602612,0.269386784329362,23.379622901460607,-23.379622901460607
sup3_ppo_rm1,sup3,-7140.068362489831,-7125.222467286646,-7123.385099543826,-7141.905730232651,0.4786480329373398,16.683262946005016,-16.683262946005016
ref,sup3,-39734.16295517572,-7463.368395040476,-39702.16295517892,-7495.368395037276,9.999999999e-11,31.99999999679858,-31.999999996800398
ref,sup3_ppo_rm1,-38742.162955342195,-7691.112866263568,-38710.1629553454,-7723.112866260369,9.999999999e-11,31.99999999679858,-31.999999996800398
sup3_bo8_rm2,sup3_ppo_rm1,-7818.870401906494,-8096.139833735667,-7813.477485438126,-8101.532750204035,0.8314713603634868,5.3929164683686395,-5.3929164683686395
sup3_ppo_rm1,sup3_bo8_rm2,-8149.13527808272,-8063.581920250212,-8129.273147106554,-8083.444051226378,0.3793084069947992,19.862130976166554,-19.862130976166554
ref,sup3_ppo_rm1,-36022.16295583201,-8393.515640819884,-35990.162955835214,-8425.515640816684,9.999999999e-11,31.99999999679858,-31.999999996800398
sup3_bo8_rm2,sup3_ppo_rm1,-8528.44955598867,-8576.188347042755,-8514.634276903895,-8590.00362612753,0.5682725286007716,13.815279084776193,-13.815279084776193
sup3,sup3_bo8_rm2,-8919.030834945563,-8705.25042827502,-8894.265174607188,-8730.016088613394,0.22607311442578937,24.7656603383748,-24.7656603383748
ref,sup3_bo8_rm2,-33206.16295632823,-8989.602604035921,-33174.162956331435,-9021.602604032722,9.999999999e-11,31.99999999679858,-31.999999996800398
sup3_bo8_rm2,sup3_bo63_rm2,-9245.950107578392,-8624.113777976667,-9214.81829518237,-8655.24559037269,0.02713086262430268,31.131812396022724,-31.131812396022724
ref,sup3_ppo_rm1,-31350.162956651577,-9538.474158744808,-31318.162956654778,-9570.474158741608,9.999999999e-11,31.99999999679858,-31.999999996800398
sup3_bo8_rm2,sup3_ppo_rm1,-9632.16641295754,-9785.008303546578,-9622.783587719534,-9794.391128784584,0.7067867113123266,9.382825238006262,-9.382825238006262
sup3_bo8_rm2,sup3_ppo_rm1,-9838.886738267303,-10118.838852539784,-9833.56271398333,-10124.162876823757,0.8336242411258747,5.3240242839729035,-5.3240242839729035
ref,sup3_bo8_rm2,-28118.162957147797,-10206.398855619513,-28086.162957151,-10238.398855616313,9.999999999e-11,31.99999999679858,-31.999999996800398
sup3_bo8_rm2,sup3_ppo_rm1,-10538.714021667725,-10854.394460263231,-10534.241385897258,-10858.867096033699,0.8602301321729137,4.472635770467605,-4.472635770467605
sup3,ref,-10797.704359264344,-25942.162957483946,-10797.704359261144,-25942.162957487148,0.9999999999,3.1996023608371615e-09,-3.2014213502407074e-09
sup3_ppo_rm1,sup3_bo8_rm2,-11391.27552036846,-10821.248873954435,-11360.434464811979,-10852.089929510916,0.036217013859968346,30.84105555648057,-30.84105555648057
sup3_ppo_rm1,ref,-11294.53010553317,-24150.16295780409,-11294.53010552997,-24150.16295780729,0.9999999999,3.1996023608371615e-09,-3.2014213502407074e-09
sup3_bo8_rm2,ref,-11466.732550396913,-23254.16295796416,-11466.732550393714,-23254.16295796736,0.9999999999,3.1996023608371615e-09,-3.2014213502407074e-09
sup3_bo63_rm2,sup3_ppo_rm1,-11369.318826813354,-11521.14805347995,-11359.89729670329,-11530.569583590015,0.7055771840604886,9.42153011006485,-9.42153011006485
ref,sup3_bo8_rm2,-21686.1629582843,-11780.981061215316,-21654.162958287503,-11812.981061212116,9.999999999e-11,31.99999999679858,-31.999999996800398
sup3_bo8_rm2,sup3_bo63_rm2,-12093.252378847203,-11809.971130538812,-12066.491891541002,-11836.731617845013,0.16373477168121323,26.760487306200957,-26.760487306200957
ref,sup3_ppo_rm1,-19926.162958601242,-12378.544919852155,-19894.162958604444,-12410.544919848955,9.999999999e-11,31.99999999679858,-31.999999996800398
sup3,ref,-12517.243702611459,-18838.16295877412,-12517.243702608259,-18838.16295877732,0.9999999999,3.1996023608371615e-09,-3.2014213502407074e-09
ref,sup3_ppo_rm1,-17878.16295893419,-12923.54144329353,-17846.16295893739,-12955.54144329033,9.999999999e-11,31.99999999679858,-31.999999996800398
ref,sup3,-16566.16295953538,-13096.136385213333,-16534.162959603003,-13128.136385145712,2.1131657510267495e-09,31.99999993237725,-31.99999993237907
sup3,sup3_ppo_rm1,-13550.88748325179,-13552.067938051854,-13534.94184499512,-13568.013576308524,0.501698804479086,15.945638256669554,-15.945638256669554
sup3_ppo_rm1,sup3_bo63_rm2,-13808.82489935605,-13009.418397684112,-13777.14280455837,-13041.100492481792,0.009934537572497976,31.682094797679383,-31.682094797679383
sup3_bo8_rm2,sup3_ppo_rm1,-13844.490242057205,-13787.335156919587,-13825.881642150729,-13805.943756826064,0.41848125292262955,18.60859990647623,-18.60859990647623
sup3_ppo_rm1,sup3_bo8_rm2,-13878.407144551495,-13725.513718470036,-13855.788002548868,-13748.132860472662,0.293151812417935,22.619142002626177,-22.619142002626177
ref,sup3_ppo_rm1,-13620.735932929878,-13905.48669988638,-13615.533380029605,-13910.689252786653,0.837420221866442,5.202552900273076,-5.202552900273076
sup3_bo63_rm2,ref,-13554.93143970596,-13660.757092914668,-13543.659569380425,-13672.028963240204,0.6477540523270179,11.271870325535929,-11.271870325535929
ref,sup3_ppo_rm1,-13737.175030307639,-13839.824489945304,-13725.769305943984,-13851.230214308958,0.6435711136357853,11.405724363654372,-11.405724363654372
sup3,ref,-13929.44699780067,-13863.94874691904,-13910.465923741353,-13882.929820978357,0.4068414356463813,18.981074059316597,-18.981074059316597
ref,sup3,-13868.61848167135,-14005.4899178734,-13858.614617247973,-14015.493782296777,0.6873792367694536,10.003864423377308,-10.003864423377308
ref,sup3_bo8_rm2,-13867.233436487568,-13620.207603339239,-13841.452605148172,-13645.988434678635,0.19434902064387424,25.780831339396173,-25.780831339396173
sup3_bo8_rm2,sup3_ppo_rm1,-13724.186441365337,-13914.53966420725,-13716.169322843247,-13922.55678272934,0.7494650461847154,8.017118522089731,-8.017118522089731
sup3_bo8_rm2,sup3_ppo_rm1,-13793.350053333188,-13893.389819136963,-13781.833820849777,-13904.906051620374,0.6401177348933834,11.516232483410931,-11.516232483410931
sup3_ppo_rm1,sup3_bo8_rm2,-13865.770498860928,-13792.505383838832,-13846.44565302909,-13811.83022967067,0.3960985677550484,19.324845831837592,-19.324845831837592
sup3_bo8_rm2,sup3_ppo_rm1,-13687.140652327807,-13881.802407716354,-13679.271633392043,-13889.671426652118,0.754093158257382,7.869018935763961,-7.869018935763961
sup3_bo8_rm2,sup3_ppo_rm1,-13715.010985705876,-13842.29108970612,-13704.623587322922,-13852.678488089074,0.6753938005326611,10.387398382954416,-10.387398382954416
ref,sup4_ppo_rm3,-12851.951361016023,758.8947745497367,-12819.951361019223,726.8947745529367,9.999999999e-11,31.999999996800398,-31.999999996799943
sup4_ppo_rm3,sup4_ppo_rm3,-1.916260624796971,-1.916260624796971,14.083739375203029,-17.91626062479697,0.5,16.0,-15.999999999999998
